species	proteome_id	tax_id	superregnum	uniprot_fasta_file	count	mean	var	log10_mean	log10_var	division_both_dbs
Dorea formicigenerans CAG:28	UP000018109	1263073	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000018109/UP000018109_1263073.fasta.gz	2461.0	306.97318163348234	41055.28952438529	2.3967314254200818	0.0867287750800019	bacteria
Dorea longicatena CAG:42	UP000018333	1263074	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000018333/UP000018333_1263074.fasta.gz	2196.0	309.3183060109289	38045.30956906531	2.404199398192126	0.0824392801277804	bacteria
Eubacterium hallii CAG:12	UP000018069	1263078	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000018069/UP000018069_1263078.fasta.gz	2309.0	318.42789086184496	43265.60972436244	2.415516730810205	0.0824132539310359	bacteria
Eubacterium siraeum CAG:80	UP000018142	1263080	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000018142/UP000018142_1263080.fasta.gz	2308.0	318.2551993067591	53557.39171547825	2.401071857725261	0.0934276956662863	bacteria
Odoribacter laneus CAG:561	UP000017974	1263089	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000017974/UP000017974_1263089.fasta.gz	2812.0	351.596372688478	55807.14581394573	2.449536193268275	0.093096903956134	bacteria
Paraprevotella clara CAG:116	UP000017958	1263095	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000017958/UP000017958_1263095.fasta.gz	2847.0	382.5121180189673	84910.04403792281	2.4689826584883705	0.1093039518646681	bacteria
Peptostreptococcus anaerobius CAG:621	UP000018261	1263100	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000018261/UP000018261_1263100.fasta.gz	1713.0	317.4314068884997	57012.07370929288	2.4036076340737424	0.0896557209144562	bacteria
Prevotella copri CAG:164	UP000018361	1263102	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000018361/UP000018361_1263102.fasta.gz	2331.0	345.5993135993136	60028.31320124539	2.4293856474158737	0.1076690355787621	bacteria
Roseburia intestinalis CAG:13	UP000018030	1263104	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000018030/UP000018030_1263104.fasta.gz	2856.0	332.2797619047619	46176.31294929531	2.4293388640846727	0.0898693107456774	bacteria
Roseburia inulinivorans CAG:15	UP000018212	1263105	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000018212/UP000018212_1263105.fasta.gz	2653.0	318.4854881266491	39672.18728932612	2.4143531365029234	0.0873404205491697	bacteria
[Ruminococcus] gnavus CAG:126	UP000018114	1263106	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000018114/UP000018114_1263106.fasta.gz	2588.0	306.629057187017	39517.5020853883	2.396457701730544	0.0865419516106024	bacteria
[Ruminococcus] torques CAG:61	UP000017998	1263108	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000017998/UP000017998_1263108.fasta.gz	2019.0	333.83605745418527	76329.97657830393	2.4147107181109586	0.0987100623085091	bacteria
Microbacterium sp. SA39	UP000033425	1263625	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000033425/UP000033425_1263625.fasta.gz	3732.0	317.0594855305466	41615.98305929033	2.4213076576212447	0.0739085296112331	bacteria
Microbacterium kyungheense	UP000320235	1263636	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000320235/UP000320235_1263636.fasta.gz	3787.0	340.0810668074993	78441.37403922083	2.449344066051396	0.0726049435903925	bacteria
Rhodopirellula sallentina SM41	UP000011885	1263870	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000011885/UP000011885_1263870.fasta.gz	6872.0	342.4722060535506	115888.3837420108	2.3671786945284827	0.1627163824302265	bacteria
Mycoplasma meleagridis ATCC 25294	UP000033750	1264554	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000033750/UP000033750_1264554.fasta.gz	505.0	382.53069306930695	150161.90431400284	2.4553626702261293	0.1041031590434733	bacteria
Streptomyces sp. SCSIO 3032	UP000194218	1264596	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000194218/UP000194218_1264596.fasta.gz	5248.0	340.7109375	82780.23032059986	2.440559168099944	0.0778990292262012	bacteria
Zavarzinia compransoris	UP000246077	1264899	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000246077/UP000246077_1264899.fasta.gz	4405.0	328.5847900113507	53532.66021365368	2.434111426827566	0.073125452172244	bacteria
Pseudohaliea rubra DSM 19751	UP000029640	1265313	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000029640/UP000029640_1265313.fasta.gz	2860.0	336.07342657342656	54141.7630571597	2.426970440411574	0.0953640782684216	bacteria
Rhodopirellula maiorica SM1	UP000011991	1265738	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000011991/UP000011991_1265738.fasta.gz	7824.0	320.07502556237216	87369.81809535918	2.348888243188959	0.1489955697062445	bacteria
Listeria floridensis FSL S10-1187	UP000019249	1265817	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000019249/UP000019249_1265817.fasta.gz	2904.0	254.05234159779613	39502.53532348506	2.299702128114665	0.092629708294643	bacteria
Brochothrix campestris FSL F6-1037	UP000019243	1265861	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000019243/UP000019243_1265861.fasta.gz	2423.0	261.5344614114734	33021.18367979857	2.321237483357524	0.0880591033253498	bacteria
Aurantibacter aestuarii	UP000238426	1266046	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000238426/UP000238426_1266046.fasta.gz	2594.0	342.6511179645335	59562.3606871415	2.4457269348096387	0.0780016296238438	bacteria
Nitrospina gracilis (strain 3/211)	UP000011704	1266370	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000011704/UP000011704_1266370.fasta.gz	2962.0	300.09824442943955	48457.13016240156	2.366070624848592	0.1073070582735558	bacteria
Glaciihabitans tibetensis	UP000237983	1266600	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000237983/UP000237983_1266600.fasta.gz	3456.0	324.4739583333333	44648.15445911722	2.4306580060561527	0.073904180764022	bacteria
Geobacter sp. OR-1	UP000030972	1266765	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000030972/UP000030972_1266765.fasta.gz	4153.0	328.53720202263423	74043.3084061386	2.408385995102382	0.0956560657642128	bacteria
Carnobacterium inhibens subsp. gilichinskyi	UP000017469	1266845	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000017469/UP000017469_1266845.fasta.gz	2269.0	300.08594094314674	37572.585644407445	2.389712016378907	0.0829573171952009	bacteria
Frischella perrara	UP000030901	1267021	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000030901/UP000030901_1267021.fasta.gz	2270.0	334.56607929515417	58693.910792466166	2.43151544156644	0.0829956152864753	bacteria
Roseivirga pacifica	UP000199437	1267423	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000199437/UP000199437_1267423.fasta.gz	4016.0	354.8735059760956	85338.48611233769	2.4492503491762743	0.0867694907715425	bacteria
Altererythrobacter atlanticus	UP000034392	1267766	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000034392/UP000034392_1267766.fasta.gz	3254.0	323.559618930547	50368.175202559934	2.4164368826242804	0.0861542145521157	bacteria
Brevirhabdus pacifica	UP000187266	1267768	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000187266/UP000187266_1267768.fasta.gz	2900.0	320.9372413793104	40810.51210001071	2.4295372452436936	0.0694976535700259	bacteria
Roseivivax pacificus	UP000244069	1267769	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000244069/UP000244069_1267769.fasta.gz	4615.0	311.6377031419285	43986.552284276826	2.408977495461424	0.0787404381646378	bacteria
Diaminobutyricibacter tongyongensis	UP000474967	1268043	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000474967/UP000474967_1268043.fasta.gz	3799.0	319.3548302184785	65458.70081328737	2.4263668294778267	0.0695889695099087	bacteria
Paenibacillus sabinae T27	UP000019772	1268072	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000019772/UP000019772_1268072.fasta.gz	4776.0	311.4315326633166	47276.5511227604	2.4056125550646845	0.0805157964610883	bacteria
Acidovorax sp. MR-S7	UP000030646	1268622	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000030646/UP000030646_1268622.fasta.gz	4762.0	321.9531709365813	43321.77369399682	2.426474063448324	0.0746313034523342	bacteria
Legionella oakridgensis ATCC 33761 = DSM 21215	UP000018838	1268635	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000018838/UP000018838_1268635.fasta.gz	2907.0	278.046439628483	45058.98717503447	2.3366663623838404	0.0978983844712756	bacteria
Actinokineospora iranica	UP000199501	1271860	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000199501/UP000199501_1271860.fasta.gz	6124.0	314.97256694970605	72695.23589600647	2.397042624012764	0.0896070933916993	bacteria
Rhodococcus rhodnii LMG 5362	UP000013525	1273125	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000013525/UP000013525_1273125.fasta.gz	4412.0	299.9213508612874	79077.69433433436	2.365899097966232	0.1072054299002335	bacteria
Vulcaniibacterium tengchongense	UP000269708	1273429	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000269708/UP000269708_1273429.fasta.gz	3153.0	330.51316206787186	59350.50180957303	2.422139179621754	0.0867738396313078	bacteria
Spiroplasma taiwanense CT-1	UP000014984	1276220	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000014984/UP000014984_1276220.fasta.gz	989.0	298.05864509605664	50713.96416860772	2.3596467244591484	0.1072355697342713	bacteria
Spiroplasma diminutum CUAS-1	UP000014983	1276221	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000014983/UP000014983_1276221.fasta.gz	858.0	339.90909090909093	55819.41062904423	2.4360840265287136	0.0882415487844628	bacteria
Spiroplasma syrphidicola EA-1	UP000013963	1276229	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000013963/UP000013963_1276229.fasta.gz	1006.0	331.1799204771372	49172.34471083945	2.4274646885629627	0.086116966870389	bacteria
Spiroplasma culicicola AES-1	UP000019267	1276246	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000019267/UP000019267_1276246.fasta.gz	1071.0	336.4649859943977	51132.03031492971	2.4345530034306275	0.0858154161439499	bacteria
Spiroplasma sabaudiense Ar-1343	UP000019265	1276257	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000019265/UP000019265_1276257.fasta.gz	924.0	348.70670995671	55599.713454386	2.45280141155302	0.082066174965685	bacteria
Spiroplasma apis B31	UP000018550	1276258	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000018550/UP000018550_1276258.fasta.gz	992.0	341.2570564516129	52077.632139863614	2.4388697206921783	0.0883702149204424	bacteria
Paracoccus siganidrum	UP000283587	1276757	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000283587/UP000283587_1276757.fasta.gz	4665.0	309.04951768488746	44163.233610938005	2.4071866055869897	0.0757864356776919	bacteria
Paeniglutamicibacter gangotriensis Lz1y	UP000012015	1276920	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000012015/UP000012015_1276920.fasta.gz	4017.0	308.95245207866566	40362.1981868394	2.4005563056023727	0.0852985915729481	bacteria
Geobacter sp. DSM 9736	UP000197023	1277350	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000197023/UP000197023_1277350.fasta.gz	3513.0	338.5055508112724	80138.71074651457	2.4178851663176584	0.099288041032183	bacteria
Myxococcus stipitatus (strain DSM 14675 / JCM 12634 / Mx s8)	UP000011131	1278073	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000011131/UP000011131_1278073.fasta.gz	8043.0	391.0586845704339	204546.3633798661	2.4844200202166906	0.0859127527838358	bacteria
Keratinibaculum paraultunense	UP000294567	1278232	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000294567/UP000294567_1278232.fasta.gz	2180.0	303.2770642201835	47298.964962464896	2.384196636133803	0.0906611666411739	bacteria
Enterovibrio sp. CAIM 600	UP000290287	1278244	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000290287/UP000290287_1278244.fasta.gz	4013.0	283.23075006229755	46394.12969228373	2.360746588493647	0.079290238559342	bacteria
Cesiribacter andamanensis AMV16	UP000011910	1279009	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000011910/UP000011910_1279009.fasta.gz	4225.0	322.218224852071	62396.3775560337	2.4022883177277765	0.0947425555504783	bacteria
Tissierella sp. P1	UP000216906	1280483	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000216906/UP000216906_1280483.fasta.gz	3981.0	288.13840743531773	35570.67807474953	2.373704554087324	0.0789240315743377	bacteria
Acidithrix ferrooxidans	UP000032360	1280514	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000032360/UP000032360_1280514.fasta.gz	3548.0	276.8455467869222	43894.7587706905	2.322268396009587	0.1131074092484897	bacteria
Pseudoruegeria haliotis	UP000239480	1280846	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000239480/UP000239480_1280846.fasta.gz	4715.0	310.20933191940617	46850.7310966049	2.4043020825313497	0.0815573623576914	bacteria
Hyphomonas pacifica	UP000027006	1280941	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000027006/UP000027006_1280941.fasta.gz	3301.0	314.420781581339	50114.48864678289	2.4016385398373568	0.0882097922247232	bacteria
Hyphomonas johnsonii MHS-2	UP000025171	1280950	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000025171/UP000025171_1280950.fasta.gz	3447.0	317.0113141862489	42296.37508959569	2.4203469503976547	0.0727353700585877	bacteria
Hyphomonas jannaschiana VP2	UP000024816	1280952	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000024816/UP000024816_1280952.fasta.gz	3505.0	313.8479315263909	40891.36585259805	2.414722704542968	0.0740626358829546	bacteria
Hyphomonas polymorpha PS728	UP000027100	1280954	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000027100/UP000027100_1280954.fasta.gz	3851.0	315.75616722929107	43110.086763903455	2.4161739732239047	0.0751078485855122	bacteria
Tepidibacillus fermentans	UP000295788	1281767	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000295788/UP000295788_1281767.fasta.gz	2415.0	290.7954451345756	37311.96725347824	2.3708499589012497	0.0884351953124482	bacteria
Flaviflexus salsibiostraticola	UP000270021	1282737	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000270021/UP000270021_1282737.fasta.gz	2276.0	330.61423550087875	46479.76057088781	2.4394414373534725	0.0718574019762575	bacteria
Streptomyces afghaniensis 772	UP000015001	1283301	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000015001/UP000015001_1283301.fasta.gz	9009.0	293.2277722277722	44824.207661122186	2.3585855271128944	0.107367447807575	bacteria
