genes_species	genes_mean	genes_var	tax_id	prots_superregnum	prots_mean	prots_var	merged_division_superregnum
cetobacterium_somerae_atcc_baa_474_gca_000479045	953.213781512605	430410.6913365696	1319815	bacteria	317.1630800268998	47820.24887527312	bacteria
bacillus_selenatarsenatis_sf_1_gca_000813125	809.6050265631385	356570.0231997439	1321606	bacteria	269.2016755210462	39618.89146663821	bacteria
clostridiales_bacterium_oral_taxon_876_str_f0540_gca_000466585	890.3170316819052	386093.224650311	1321778	bacteria	296.11718417694595	42907.26024920623	bacteria
leptotrichia_sp_oral_taxon_215_str_w9775_gca_000469505	917.8651039363114	572061.4167507526	1321779	bacteria	305.3889380530973	63573.738434462735	bacteria
mitsuokella_sp_oral_taxon_131_str_w9106_gca_000469545	930.4174967518406	473169.1930386183	1321781	bacteria	309.4763967085318	52575.34140538154	bacteria
peptostreptococcaceae_bacterium_oral_taxon_113_str_w5053_gca_000467935	808.4189247311828	369120.0404334389	1321784	bacteria	268.8215053763441	41012.02707604613	bacteria
eubacterium_brachy_atcc_33089_gca_000488855	927.2846467391304	463670.9230000111	1321814	bacteria	308.1852603110209	51386.778916559386	bacteria
treponema_lecithinolyticum_atcc_700332_gca_000468055	1017.216551724138	442148.23965231737	1321815	bacteria	338.40919540229885	49126.59973141304	bacteria
alloscardovia_omnicolens_f0580_gca_000466365	952.0254699818072	490564.7542052553	1321816	bacteria	316.6785930867192	54506.25828539804	bacteria
pseudodesulfovibrio_piezophilus_c1tlv30_gca_000341895	970.7644603458556	464238.6221066727	1322246	bacteria	323.41172950329144	51658.87322963288	bacteria
streptomyces_sp_erv7_gca_001653515	976.1845087096228	469539.5202471242	1322334	bacteria	325.3831807977897	52759.1842352003	bacteria
anoxybacter_fermentans_gca_003991135	928.697528830313	433985.2776306744	1323375	bacteria	308.05645964795747	48503.0572763654	bacteria
idiomarina_planktonica_gca_900177775	1002.4937133277452	416181.57920574414	1323738	bacteria	333.472536687631	46260.2585785038	bacteria
paenibacillus_selenitireducens_gca_002021565	949.2210441767068	431002.9858359918	1324314	bacteria	316.19557135930177	48013.88479771342	bacteria
melghiribacillus_thermohalophilus_gca_004342905	844.5973466003317	343890.0634302497	1324956	bacteria	280.8660033167496	38209.88913913071	bacteria
candidatus_halobonum_tyrrellensis_g22_gca_000495475	899.4158444573418	367115.7233947438	1324957	archaea	299.1767779390421	40797.75242225178	archaea
halophilic_archaeon_j07hx5_gca_000415945	686.9718045112782	240201.476402572	1325472	archaea	228.39896616541355	26689.26200175156	archaea
nitrospira_japonica_gca_900169565	900.2621686746988	605534.5757436688	1325564	bacteria	299.33373523028695	67319.70769668143	bacteria
candidatus_aramenus_sulfurataquae_gca_000565255	808.3777215189873	289167.79038487683	1326980	archaea	268.7974683544304	32128.75429956524	archaea
lysobacter_sp_zs60_gca_003719825	1028.920712968654	750167.2085902079	1327343	bacteria	342.4005533353827	83349.2346491402	bacteria
idiomarina_aquatica_gca_004362895	988.4907842428624	433553.71855206	1327752	bacteria	329.0491862567812	48142.15170429416	bacteria
catenovulum_agarivorans_ds_2_gca_000568405	1082.2362451108213	638717.753250373	1328313	bacteria	360.0829204693612	70968.1506602219	bacteria
azotobacter_chroococcum_ncimb_8003_gca_000817975	980.3507982909828	461458.5894634876	1328314	bacteria	325.9935676544912	52194.67596964484	bacteria
xylona_heveae_tc161_gca_001619985	1954.7047920985249	1575876.6419880087	1328760	eukaryota	488.2820387757591	145549.9476395502	fungi
mobilisporobacter_senegalensis_gca_003752155	986.279623477298	591812.1726890856	1329262	bacteria	328.094130675526	65756.6037096567	bacteria
sphingobium_quisquiliarum_p25_gca_000445065	912.5913711877016	387088.7169096521	1329909	bacteria	303.5213978222335	43069.340790750764	bacteria
calocera_viscosa_tufc12733_gca_001630345	1656.9114671845916	1232091.20080488	1330018	eukaryota	412.613623447268	98755.4819936656	fungi
osedax_symbiont_rs2_gca_000416315	842.8164934777802	499456.70360229694	1330035	bacteria	280.2721644925934	55495.189289144095	bacteria
osedax_symbiont_rs1_gca_000416275	830.4825791855203	493589.93203407945	1330036	bacteria	276.134610997034	55037.41090358552	bacteria
lampropedia_puyangensis_gca_004833285	1017.979797979798	436178.6242574332	1330072	bacteria	338.9361259655377	48586.01939586407	bacteria
kosmotoga_pacifica_gca_001027025	958.4812862414338	402544.5156042519	1330330	bacteria	318.82709541381126	44727.16840047243	bacteria
agrococcus_pavilionensis_rw1_gca_000400485	943.8921639108556	408814.8492086204	1330458	bacteria	314.43948126801155	45416.79129111821	bacteria
agarivorans_albus_mkt_106_gca_000414175	944.8180577666592	555124.0824490932	1331007	bacteria	314.2726859222197	61680.45360545479	bacteria
kwoniella_mangroviensis_cbs_10435_gca_000507885	1930.5562937477755	1678333.690856504	1331196	eukaryota	498.9294019933555	138029.90684634933	fungi
streptomyces_sparsogenes_dsm_40356_gca_001969965	969.6722727796335	677619.2344027717	1331668	bacteria	322.66778059460705	75303.37135086485	bacteria
thermogutta_terrifontis_gca_002277955	918.109680284192	778564.8402882387	1331910	bacteria	305.431909212283	86650.10430986401	bacteria
sphingobium_baderi_gca_001456115	916.8795871559632	469845.840280628	1332080	bacteria	304.5988792902172	52364.51491700621	bacteria
tessaracoccus_aquimaris_gca_001997345	973.9126570640516	399564.1054896576	1332264	bacteria	323.3909426987061	44559.45112287068	bacteria
helicobacter_sp_mit_99_10781_gca_003367595	942.6485639686684	440646.0263759409	1332285	bacteria	314.13740856844305	49134.51796212572	bacteria
salinarchaeum_sp_harcht_bsk1_gca_000403645	909.868901427149	381026.7002709375	1333523	archaea	302.622967142383	42336.30003010416	archaea
polaribacter_atrinae_gca_001640115	1027.7604294478529	542044.9297009507	1333662	bacteria	342.0819521178637	60221.34268307784	bacteria
variibacter_gotjawalensis_gca_002355335	920.31507775524	349416.0548965956	1333996	bacteria	306.10502591841333	38824.00609962174	bacteria
tepidicaulis_marinus_gca_000739695	917.0711555424876	334560.1378765761	1333998	bacteria	305.22395526780457	37163.67753018581	bacteria
roseomonas_rhizosphaerae_gca_002631185	975.5258026159336	360946.5386418688	1335062	bacteria	324.5810135617416	40114.491471890105	bacteria
chitinophaga_costaii_gca_900094705	1051.9138915318745	752078.0054315333	1335309	bacteria	349.9724072312084	83564.69064935493	bacteria
lactobacillus_wasatchensis_gca_000876205	882.7750410509032	334440.3518849244	1335616	bacteria	293.68619934282583	37164.069694369005	bacteria
spiribacter_curvatus_gca_000485905	971.0805585392052	384690.2772252655	1335757	bacteria	322.94357872111766	42753.425309551465	bacteria
vibrio_fluvialis_pg41_gca_000417625	928.5979827089336	390880.0094420899	1336752	bacteria	308.8290774299835	43440.47870942675	bacteria
formosa_sp_hel1_33_131_gca_001735745	944.0228310502284	651333.9050742813	1336794	bacteria	314.15765422696114	72392.13894520001	bacteria
formosa_sp_hel3_a1_48_gca_001735715	1008.4292604501608	596353.7507573081	1336795	bacteria	335.4764201500536	66261.52786192311	bacteria
polaribacter_sp_hel1_33_78_gca_900106075	1043.7903343023256	706439.7448283869	1336804	bacteria	347.49252097774536	78690.3106192263	bacteria
reinekea_forsetii_gca_002795845	987.4509923664124	465136.4107771152	1336806	bacteria	328.99324946302545	51843.057658529215	bacteria
sporomusa_sphaeroides_dsm_2875_gca_001941975	939.7013752455796	458169.1361312961	1337886	bacteria	312.2508214676889	51035.60293808491	bacteria
calothrix_sp_336_3_gca_000734895	960.5764425936942	553187.4552323244	1337936	bacteria	319.4305138972206	61702.00242071586	bacteria
sphingobacterium_sp_iitkgp_btpf85_gca_001006065	730.7803621864097	296627.4087136607	1338009	bacteria	242.9318823724872	32957.64308271397	bacteria
paenibacillus_lentus_gca_003931855	986.540809405381	617665.2321085259	1338368	bacteria	327.83837689133424	69382.20203066002	bacteria
sinomonas_humi_gca_000802235	939.022931785196	363134.6281034812	1338436	bacteria	312.42973286875724	40338.69996960623	bacteria
enterovirga_rhinocerotis_gca_004363955	951.839037544078	436060.467861646	1339210	bacteria	316.76150974699294	48544.81429915143	bacteria
rhizopus_microsporus_atcc_52813_gca_002708625	1450.41794471485	1176677.1040534168	1340429	eukaryota	377.3428068876134	103984.71526581756	fungi
acinetobacter_indicus_cip_110367_gca_000488255	916.1751167444964	374311.3844056421	1341679	bacteria	305.072126727334	41829.16607042494	bacteria
acinetobacter_brisouii_cip_110357_gca_000488275	920.5425459496256	376561.4351997809	1341683	bacteria	306.23505295524427	41941.41568132837	bacteria
clostridium_autoethanogenum_dsm_10061_gca_000484505	907.6764413518888	379900.4411450759	1341692	bacteria	302.12409668577124	42283.8734296736	bacteria
bifidobacterium_indicum_lmg_11587_dsm_20214_gca_000706765	1129.8644444444444	605584.2492167038	1341694	bacteria	375.9548148148148	67287.13880185597	bacteria
bifidobacterium_bombi_dsm_19703_gca_000737845	1080.1616231086657	646244.697191032	1341695	bacteria	359.388583218707	71806.02715105398	bacteria
sulfitobacter_geojensis_gca_001650795	964.313159216474	376415.1319996125	1342299	bacteria	320.77297840281267	41823.69072405831	bacteria
limimaricola_soesokkakensis_gca_003014435	946.2882808181316	486074.3932328191	1343159	bacteria	314.73988596253054	50297.77914469096	bacteria
williamsia_sterculiae_gca_900156495	982.3317120622568	699652.5452553508	1344003	bacteria	326.6499390986602	77844.20369456256	bacteria
gonapodya_prolifera_jel478_gca_001574975	1813.2373616836624	1636075.6531881208	1344416	eukaryota	412.9583242733928	113403.94890087398	fungi
ascoidea_rubescens_dsm_1968_gca_001661345	1679.7986735445836	2104762.603919232	1344418	eukaryota	466.4308629140056	151887.26664686372	fungi
microbacterium_sp_ts_1_gca_000509385	996.8127376425856	380797.9037489531	1344956	bacteria	331.6795562599049	42306.502546410506	bacteria
clostridium_saccharobutylicum_dsm_13864_gca_000473995	910.1329835766423	448696.7039631702	1345695	bacteria	302.91733639494834	50348.187469247176	bacteria
dysgonomonas_macrotermitis_gca_900128985	1041.3447073474472	604246.5956464951	1346286	bacteria	346.8987278623098	67103.11898291219	bacteria
sphingobacterium_paucimobilis_her1398_gca_000416985	1060.45306028532	645521.3981413804	1346330	bacteria	351.09478672985784	71153.11023591089	bacteria
formosa_agariphila_kmm_3901_gca_000723205	1040.2283309957925	539048.5471769274	1347342	bacteria	346.29181894855213	60052.83439030691	bacteria
pseudoalteromonas_piratica_gca_000788395	1001.4421683737196	485200.733973508	1348114	bacteria	333.2111583687766	53962.91385944364	bacteria
desulfocarbo_indianensis_gca_001184205	911.3077469793888	393867.0178285957	1348163	bacteria	303.3374436803415	43754.33273663256	bacteria
microbacterium_mangrovi_gca_000802305	980.4633798803078	719369.5161186758	1348253	bacteria	326.15873468224567	79928.44144378048	bacteria
leifsonia_rubra_cms_76r_gca_000477555	899.7834896810507	403765.3318594392	1348338	bacteria	299.5655430711611	44797.81717121114	bacteria
thauera_terpenica_58eu_gca_000443165	971.1428945988464	516715.1353586267	1348657	bacteria	323.1311303435615	57404.06936905252	bacteria
corynebacterium_argentoratense_dsm_44202_gca_000590555	967.9296	524989.2437071505	1348662	bacteria	322.61711229946525	58333.53550155506	bacteria
kitasatospora_cheerisanensis_kctc_2395_gca_000696185	891.7731113956467	539634.3616280438	1348663	bacteria	296.6991286519733	59979.18922902408	bacteria
mumia_flava_gca_002797495	1008.360079247152	456358.5287205288	1348852	bacteria	335.51250928907604	50705.11610958397	bacteria
novosphingobium_malaysiense_gca_000802225	967.3260767790264	383955.6747307532	1348853	bacteria	321.8360655737705	42667.93610819902	bacteria
flavihumibacter_solisilvae_gca_000814475	1077.2427046263344	585194.256932408	1349421	bacteria	358.41921708185055	65020.77414414246	bacteria
janthinobacterium_agaricidamnosum_nbrc_102515_dsm_9628_gca_000723165	960.4134352812672	709838.5094844275	1349767	bacteria	319.6594387755102	78901.56852397876	bacteria
lucifera_butyrica_gca_900476375	899.119131455399	446660.6723633229	1351585	bacteria	299.63850882411265	49817.91273335707	bacteria
streptomyces_roseochromogenus_subsp_oscitans_ds_12_976_gca_000497445	896.7603444419593	449749.0414291622	1352936	bacteria	298.3012943162633	50000.59527635247	bacteria
streptomyces_niveus_ncimb_11891_gca_000497425	954.082446467496	499446.6724784459	1352941	bacteria	317.65040020655823	55716.31933941373	bacteria
trametes_coccinea_brfm310_gca_002092935	1850.194689568232	1533600.7446160328	1353009	eukaryota	430.038428085712	107225.54209425511	fungi
thioclava_indica_gca_000714545	927.8366013071897	478954.84553549	1353528	bacteria	308.6614001634432	53225.45398376108	bacteria
bacteriovorax_sp_bsw11_iv_gca_000447755	978.4072895574196	591286.6436736988	1353529	bacteria	325.47468903673706	65697.63079724846	bacteria
flavobacterium_lacus_gca_003268815	1040.8795417348608	677746.5912479891	1353778	bacteria	346.48018342613824	75310.1658096649	bacteria
calocera_cornea_hhb12733_gca_001632435	1606.787408759124	1255530.133038924	1353952	eukaryota	400.4575558274702	99005.55865724543	fungi
providencia_heimbachae_atcc_35613_gca_001655055	945.1669763737724	412069.2580913067	1354272	bacteria	314.4588422729687	45780.464042643376	bacteria
clostridium_sp_bl8_gca_000447315	793.8700042069836	322279.4087234589	1354301	bacteria	264.05660774410774	35801.64928910057	bacteria
cosenzaea_myxofaciens_atcc_19692_gca_001654855	951.2103286384976	494580.19870355504	1354337	bacteria	316.4737006887915	54956.314528925104	bacteria
ordospora_colligata_oc4_gca_000803265	1069.887362637363	723620.14948287	1354746	eukaryota	356.08729281767955	80761.12338736032	fungi
streptomyces_pluripotens_gca_000816465	999.25984506133	626498.6314204116	1355015	bacteria	332.18886001948687	69965.77576023995	bacteria
byssochlamys_spectabilis_no_5_gca_000497085	1905.225751943224	2049159.9483543376	1356009	eukaryota	537.9675566069618	154331.93878507242	fungi
ferrovum_sp_pn_j185_gca_001581925	944.6995661605206	386306.06595748937	1356306	bacteria	314.47774158523345	42914.35501760185	bacteria
hymenobacter_sp_apr13_gca_000737515	977.8503770028276	544858.9776076826	1356852	bacteria	325.74391109009224	60679.839559061154	bacteria
alicyclobacillus_acidoterrestris_atcc_49025_gca_000444055	842.615647087497	318540.8695454552	1356854	bacteria	280.25475377864456	35393.366199049335	bacteria
helicobacter_canis_nctc_12740_gca_000507865	996.4311111111112	495683.502755852	1357399	bacteria	331.4766666666667	55076.57866592551	bacteria
helicobacter_macacae_mit_99_5501_gca_000507845	1032.0431654676258	497033.02435686416	1357400	bacteria	343.346865364851	55226.39221896078	bacteria
batrachochytrium_salamandrivorans_gca_002006685	2213.6252590034533	3016546.716077925	1357716	eukaryota	448.3869595329969	168186.51411055477	fungi
sphingopyxis_sp_qxt_31_gca_001984035	957.1923652694612	442493.3842491583	1357916	bacteria	318.4512103818318	49166.62012272333	bacteria
leifsonia_aquatica_atcc_14665_gca_000469485	798.7595639654463	306008.69531583536	1358026	bacteria	265.6982723159194	33991.85689477215	bacteria
pedobacter_antarcticus_4by_gca_000722885	1005.6574556830031	480397.7705076316	1358423	bacteria	334.5552659019812	53378.19694488364	bacteria
spraguea_lophii_42_110_gca_000430065	1015.219287715086	504087.23131718655	1358809	eukaryota	337.79631852741096	56014.01894560867	fungi
candidatus_neoehrlichia_lotoris_str_rac413_gca_000964795	918.5073601570168	910166.9299555982	1359163	bacteria	305.3372664700098	101075.7375173236	bacteria
thermofilum_adornatus_gca_000446015	831.1313559322034	299234.3250788176	1365176	archaea	276.0443037974684	33200.56267993721	archaea
pseudoalteromonas_luteoviolacea_dsm_6061_gca_001625655	1025.1087824351298	875893.4649058839	1365250	bacteria	341.10423322683704	97350.29590378582	bacteria
penicillium_roqueforti_fm164_gca_000513255	1852.006737559867	1551638.148598862	1365484	eukaryota	413.07957775071054	128724.06025773952	fungi
kalmanozyma_brasiliensis_ghg001_gca_000497045	1820.620468343452	1606053.158498393	1365824	eukaryota	563.8782307025152	165652.73881296898	fungi
rhodobacteraceae_bacterium_himb11_gca_000472185	881.756204838203	314648.37046353065	1366046	bacteria	293.2563619227144	34960.374861304546	bacteria
fonsecaea_erecta_gca_001651985	1611.595368072787	1141388.7647068088	1367422	eukaryota	492.0237405906196	113143.23562098366	fungi
bacillus_infantis_nrrl_b_14911_gca_000473245	822.9147794994041	363147.14652104216	1367477	bacteria	273.13817607579944	40214.97675750186	bacteria
izhakiella_capsodis_gca_900115045	909.8884080370945	464193.610610792	1367852	bacteria	302.64223871366727	51591.90691932933	bacteria
gemmatimonas_phototrophica_gca_000695095	1060.2730224321133	501827.1817107323	1379270	bacteria	352.75767414403776	55758.575745636925	bacteria
candidate_division_zixibacteria_bacterium_rbg_1_gca_000447245	1013.6656101426308	597448.0704710466	1379698	bacteria	336.73819517313746	66499.11409941806	bacteria
